row_id,zone,acreage,cluster_zone,residential,full_address,geocode_score,geocode_precision,latitude,longitude
6063,R-2,0.27,,Y,"155 Patton Avenue,Princeton,NJ",0.965,range,40.352803,-74.64131
6064,R-2,0.3,,Y,"161 Patton Avenue,Princeton,NJ",0.965,range,40.352838,-74.641227
6065,R-2,0.23,,Y,"131 Patton Avenue,Princeton,NJ",0.965,range,40.352553,-74.642152
6068,,0,,N,"36 Paul Robeson Place,Princeton,NJ",3,StreetSegmentInterpolation,40.35172967,-74.66361587
6069,,0,,N,"30 Paul Robeson Place,Princeton,NJ",3,StreetSegmentInterpolation,40.35153531,-74.66399101
6070,,0,,N,"32 Paul Robeson Place,Princeton,NJ",3,StreetSegmentInterpolation,40.3515731,-74.66386628
6071,,0,,N,"34 Paul Robeson Place,Princeton,NJ",3,StreetSegmentInterpolation,40.35161094,-74.6637437
6072,,0,,N,"28 Paul Robeson Place,Princeton,NJ",3,StreetSegmentInterpolation,40.35149748,-74.66411686
6075,RO-1,0.04,,Y,"3 Peck Place,Princeton,NJ",0.965,range,40.354275,-74.644452
6077,RO-1,0.04,,Y,"4 Peck Place,Princeton,NJ",2,Parcel,40.35388278,-74.64436296
6078,RO-1,0.04,,Y,"2 Peck Place,Princeton,NJ",0.965,range,40.354289,-74.644457
6079,RO-1,0.04,,Y,"1 Peck Place,Princeton,NJ",2,Parcel,40.35377037,-74.64446124
6080,RO-1,-4,,Y,"5 Peck Place,Princeton,NJ",2,Parcel,40.35379875,-74.64433011
6081,R-3,0.11,,Y,"17 Pelham Avenue,Princeton,NJ",2,Parcel,40.35317546,-74.64369552
6082,R-3,0.21,,Y,"11 Pelham Avenue,Princeton,NJ",2,Parcel,40.35301182,-74.64406783
6083,R-3,0.11,,Y,"15 Pelham Avenue,Princeton,NJ",2,Parcel,40.3531089,-74.64384583
6084,R-3,0.09,,Y,"12 Pelham Avenue,Princeton,NJ",2,Parcel,40.35262944,-74.64386743
6085,R-3,0.12,,Y,"18 Pelham Avenue,Princeton,NJ",2,Parcel,40.3528015,-74.6434122
6086,R-3,0.11,,Y,"14 Pelham Avenue,Princeton,NJ",2,Parcel,40.35268479,-74.64372098
6087,R-3,0.12,,Y,"22 Pelham Avenue,Princeton,NJ",2,Parcel,40.35299561,-74.64322166
6088,R-3,0.11,,Y,"16 Pelham Avenue,Princeton,NJ",2,Parcel,40.35274326,-74.64356627
6089,R-3,0.06,,Y,"10 Pelham Avenue,Princeton,NJ",2,Parcel,40.35258221,-74.64399496
6091,CLU,1.01,Princeton Ridge,N,"15 Pettit Place,Princeton,NJ",2,Parcel,40.37782843,-74.68250817
6092,CLU,1.12,Princeton Ridge,N,"83 Pettit Place,Princeton,NJ",0.965,range,40.376665,-74.681175
6094,CLU,1.19,Princeton Ridge,N,"63 Pettit Place,Princeton,NJ",2,Parcel,40.37618916,-74.68140623
6096,CLU,1.46,Princeton Ridge,N,"43 Pettit Place,Princeton,NJ",0.965,range,40.377614,-74.681851
6097,CLU,1,Princeton Ridge,N,"42 Pettit Place,Princeton,NJ",0.965,range,40.377614,-74.681851
6098,CLU,1.07,Princeton Ridge,N,"35 Pettit Place,Princeton,NJ",2,Parcel,40.37680418,-74.68239993
6099,CLU,1.09,Princeton Ridge,N,"27 Pettit Place,Princeton,NJ",0.965,range,40.378015,-74.682249
6100,CLU,1.02,Princeton Ridge,N,"76 Pettit Place,Princeton,NJ",0.965,range,40.376713,-74.681401
6104,R1,2.32,,Y,"48 Pheasant Hill Road,Princeton,NJ",0.965,range,40.359635,-74.709266
6105,R1,2.55,,Y,"40 Pheasant Hill Road,Princeton,NJ",2,Parcel,40.3584218,-74.70945002
6107,R1,5.07,,Y,"14 Pheasant Hill Road,Princeton,NJ",3,StreetSegmentInterpolation,40.35779554,-74.71277609
6108,R1,2.25,,Y,"37 Pheasant Hill Road,Princeton,NJ",0.965,range,40.359116,-74.709644
6109,R1,2.4,,Y,"23 Pheasant Hill Road,Princeton,NJ",0.965,range,40.358544,-74.711351
6111,R5,0.51,,Y,"33 Philip Drive,Princeton,NJ",0.933,range,40.354305,-74.633878
6112,R5,0.53,,Y,"107 Philip Drive,Princeton,NJ",0.933,range,40.353204,-74.631001
6114,R5,0.51,,Y,"25 Philip Drive,Princeton,NJ",0.933,range,40.354551,-74.634023
6116,R5,0.57,,Y,"83 Philip Drive,Princeton,NJ",0.933,range,40.353346,-74.632052
6118,R5,0.5,,Y,"65 Philip Drive,Princeton,NJ",0.933,range,40.353517,-74.632807
6119,R5,0.57,,Y,"73 Philip Drive,Princeton,NJ",0.933,range,40.353415,-74.632453
6120,R5,0.46,,Y,"91 Philip Drive,Princeton,NJ",0.933,range,40.353296,-74.63177
6121,R5,0.5,,Y,"102 Philip Drive,Princeton,NJ",0.933,range,40.353271,-74.631635
6123,R5,0.5,,Y,"112 Philip Drive,Princeton,NJ",0.933,range,40.35321,-74.631032
6124,R5,0.5,,Y,"82 Philip Drive,Princeton,NJ",0.933,range,40.353407,-74.63242
6125,R5,0.55,,Y,"72 Philip Drive,Princeton,NJ",0.933,range,40.353542,-74.632853
6126,R5,0.58,,Y,"60 Philip Drive,Princeton,NJ",0.933,range,40.353821,-74.633298
6127,R5,0.52,,Y,"48 Philip Drive,Princeton,NJ",0.933,range,40.354075,-74.633744
6128,R5,0.55,,Y,"38 Philip Drive,Princeton,NJ",0.933,range,40.35434,-74.633899
6129,R5,0.5,,Y,"22 Philip Drive,Princeton,NJ",0.933,range,40.354763,-74.634147
6132,R5,0.57,,Y,"153 Philip Drive,Princeton,NJ",2,Parcel,40.35252422,-74.62850602
6133,R5,0.47,,Y,"129 Philip Drive,Princeton,NJ",2,Parcel,40.3527594,-74.62973033
6134,R5,0.5,,Y,"159 Philip Drive,Princeton,NJ",0.933,range,40.353053,-74.62945
6135,R5,0.49,,Y,"156 Philip Drive,Princeton,NJ",2,Parcel,40.35304517,-74.62799227
6138,R5,0.5,,Y,"130 Philip Drive,Princeton,NJ",0.933,range,40.353137,-74.629922
6139,R5,0.5,,Y,"138 Philip Drive,Princeton,NJ",0.933,range,40.353114,-74.629793
6140,R5,0.5,,Y,"137 Philip Drive,Princeton,NJ",0.933,range,40.353115,-74.629796
6141,R5,0.7,,Y,"152 Philip Drive,Princeton,NJ",0.933,range,40.353074,-74.629566
6142,NB,0.09,,N,"14 Pine Street,Princeton,NJ",2,Parcel,40.35279313,-74.65123406
6144,R-4,0.16,,Y,"18 Pine Street,Princeton,NJ",3,StreetSegmentInterpolation,40.35270567,-74.65112316
6145,R-4,0.22,,Y,"22 Pine Street,Princeton,NJ",2,Parcel,40.35285717,-74.65164658
6146,R-4,0.17,,Y,"54 Pine Street,Princeton,NJ",1,range,40.35361,-74.651238
6148,R-4,0.16,,Y,"20 Pine Street,Princeton,NJ",2,Parcel,40.35297191,-74.65125745
6149,R-4,0.16,,Y,"18 Pine Street,Princeton,NJ",1,range,40.352727,-74.651003
6150,R-4,0.22,,Y,"24 Pine Street,Princeton,NJ",1,range,40.352874,-74.651042
6151,R-4,0.18,,Y,"28 Pine Street,Princeton,NJ",2,Parcel,40.35311188,-74.65156892
6152,R-4,0.13,,Y,"36 Pine Street,Princeton,NJ",2,Parcel,40.35333993,-74.65148513
6153,R-4,0.34,,Y,"48 Pine Street,Princeton,NJ",3,StreetSegmentInterpolation,40.35343371,-74.65137801
6156,R-4,0.17,,Y,"40 Pine Street,Princeton,NJ",1,range,40.353267,-74.651146
6157,R-4,0.14,,Y,"68 Pine Street,Princeton,NJ",1,range,40.353953,-74.651329
6158,R-4,0.17,,Y,"44 Pine Street,Princeton,NJ",2,Parcel,40.35353877,-74.6517191
6160,R-4,0.15,,Y,"66 Pine Street,Princeton,NJ",1,range,40.353904,-74.651316
6161,R-4,0.13,,Y,"70 Pine Street,Princeton,NJ",1,range,40.354002,-74.651342
6163,R-4,0.03,,Y,"61 Pine Street,Princeton,NJ",1,range,40.353776,-74.651282
6164,R-3,0.03,,Y,"63 Pine Street,Princeton,NJ",2,Parcel,40.35411561,-74.6513575
6165,R-4,0.03,,Y,"65 Pine Street,Princeton,NJ",2,Parcel,40.35418989,-74.65138346
6167,R-4,0.03,,Y,"33 Pine Street,Princeton,NJ",1,range,40.353104,-74.651103
6168,R-4,0.05,,Y,"69 Pine Street,Princeton,NJ",3,StreetSegmentInterpolation,40.35399353,-74.65138314
6169,R-4,0.08,,Y,"45 Pine Street,Princeton,NJ",1,range,40.353392,-74.65118
6171,R-4,0.03,,Y,"43 Pine Street,Princeton,NJ",1,range,40.353344,-74.651167
6172,R-4,0.06,,Y,"53 Pine Street,Princeton,NJ",2,Parcel,40.3539323,-74.65129343
6174,R-4,0.03,,Y,"33 Pine Street,Princeton,NJ",2,Parcel,40.35336744,-74.65109914
6175,R-4,0.06,,Y,"39 Pine Street,Princeton,NJ",1,range,40.353248,-74.651141
6176,R-4,0.07,,Y,"23 Pine Street,Princeton,NJ",3,StreetSegmentInterpolation,40.35289975,-74.65100027
6178,R-4,0.02,,Y,"41 Pine Street,Princeton,NJ",1,range,40.353296,-74.651154
6179,R4,0.83,,Y,"148 Poe Road,Princeton,NJ",0.965,range,40.369011,-74.631196
6180,R4,0.82,,Y,"158 Poe Road,Princeton,NJ",2,Parcel,40.36940229,-74.63177143
6181,R4,0.76,,Y,"138 Poe Road,Princeton,NJ",0.965,range,40.368732,-74.63117
6182,R4,0.76,,Y,"128 Poe Road,Princeton,NJ",2,Parcel,40.36815868,-74.63151789
6183,R4,0.76,,Y,"116 Poe Road,Princeton,NJ",0.965,range,40.368125,-74.630956
6184,R4,0.75,,Y,"104 Poe Road,Princeton,NJ",0.965,range,40.367794,-74.630901
6185,R4,0.81,,Y,"86 Poe Road,Princeton,NJ",0.965,range,40.367298,-74.630819
6186,R4,0.82,,Y,"39 Poe Road,Princeton,NJ",0.965,range,40.365753,-74.629639
6187,R5,0.5,,Y,"23 Poe Road,Princeton,NJ",2,Parcel,40.36572066,-74.6286985
6188,R4,0.96,,Y,"157 Poe Road,Princeton,NJ",0.965,range,40.368878,-74.631183
6190,R4,0.92,,Y,"167 Poe Road,Princeton,NJ",0.965,range,40.369242,-74.631203
6191,R4,0.75,,Y,"37 Poe Road,Princeton,NJ",0.965,range,40.365712,-74.629358
6192,R4,0.92,,Y,"147 Poe Road,Princeton,NJ",0.965,range,40.368516,-74.631133
6193,R4,1.25,,Y,"77 Poe Road,Princeton,NJ",0.965,range,40.36627,-74.630637
6194,R4,0.87,,Y,"137 Poe Road,Princeton,NJ",2,Parcel,40.3686781,-74.63053367
6195,R4,0.89,,Y,"129 Poe Road,Princeton,NJ",0.965,range,40.36787,-74.630914
6196,R4,0.92,,Y,"119 Poe Road,Princeton,NJ",0.965,range,40.36751,-74.630854
6197,R4,1.02,,Y,"89 Poe Road,Princeton,NJ",0.965,range,40.366432,-74.630676
6198,R4,0.94,,Y,"109 Poe Road,Princeton,NJ",0.965,range,40.367151,-74.630795
6199,R5,0.46,,Y,"31 Poe Road,Princeton,NJ",0.965,range,40.365588,-74.629149
6200,R5,0.17,,Y,"24 Poe Road,Princeton,NJ",0.965,range,40.365477,-74.62896
6202,RA,0.61,,Y,"15 Poor Farm Road,Princeton,NJ",0.965,range,40.382628,-74.653384
6203,OR1,5.75,,N,"101 Poor Farm Road,Princeton,NJ",3,StreetSegmentInterpolation,40.38265598,-74.65176692
6204,CLU,0.8,Heatherstone,N,"25 Potters Run,Princeton,NJ",0.965,range,40.327885,-74.69059
6205,CLU,1.26,Heatherstone,N,"110 Potters Run,Princeton,NJ",0.965,range,40.328098,-74.690173
6207,CLU,0.68,Heatherstone,N,"57 Potters Run,Princeton,NJ",2,Parcel,40.3279065,-74.68947351
6208,CLU,0.8,Heatherstone,N,"68 Potters Run,Princeton,NJ",0.965,range,40.327992,-74.690381
6209,R1,2.02,,Y,"599 Pretty Brook Road,Princeton,NJ",0.965,range,40.356435,-74.712136
6210,R1,2.77,,Y,"539 Pretty Brook Road,Princeton,NJ",2,Parcel,40.35928568,-74.70540564
6215,R1,0.96,,Y,"69 Pretty Brook Road,Princeton,NJ",0.965,range,40.358059,-74.689348
6218,R1,0.58,,Y,"209 Pretty Brook Road,Princeton,NJ",2,Parcel,40.35969084,-74.6924468
6219,R1,0.92,,Y,"81 Pretty Brook Road,Princeton,NJ",0.965,range,40.358484,-74.69016
6220,R1,3.93,,Y,"229 Pretty Brook Road,Princeton,NJ",0.965,range,40.360236,-74.697293
6221,R1,3.73,,Y,"263 Pretty Brook Road,Princeton,NJ",2,Parcel,40.35972633,-74.69462014
6225,R1,2.52,,Y,"644 Pretty Brook Road,Princeton,NJ",0.965,range,40.357809,-74.70929
6226,R1,2.46,,Y,"660 Pretty Brook Road,Princeton,NJ",0.965,range,40.357504,-74.709973
6228,R1,9.73,,Y,"600 Pretty Brook Road,Princeton,NJ",2,Parcel,40.35725907,-74.70754962
6230,R1,11.6,,Y,"550 Pretty Brook Road,Princeton,NJ",3,StreetSegmentInterpolation,40.35910359,-74.70390921
6231,R1,22.28,,Y,"364 Pretty Brook Road,Princeton,NJ",2,Parcel,40.35941194,-74.69883687
6232,R1,2.74,,Y,"200 Pretty Brook Road,Princeton,NJ",2,Parcel,40.35864936,-74.69198582
6235,R5,0.64,,Y,"28 Prince William Court,Princeton,NJ",0.965,range,40.35562,-74.635075
6238,R5,0.5,,Y,"45 Prince William Court,Princeton,NJ",0.965,range,40.355969,-74.635462
6239,R5,0.65,,Y,"50 Prince William Court,Princeton,NJ",0.965,range,40.356038,-74.635563
6240,R5,0.5,,Y,"55 Prince William Court,Princeton,NJ",0.965,range,40.356112,-74.635721
6241,R5,0.5,,Y,"60 Prince William Court,Princeton,NJ",0.965,range,40.356197,-74.635854
6242,R5,0.5,,Y,"76 Prince William Court,Princeton,NJ",0.965,range,40.356512,-74.636154
6243,R5,0.6,,Y,"68 Prince William Court,Princeton,NJ",0.965,range,40.356347,-74.636015
6244,R5,0.65,,Y,"69 Prince William Court,Princeton,NJ",2,Parcel,40.35738419,-74.63646982
6245,R5,0.5,,Y,"79 Prince William Court,Princeton,NJ",2,Parcel,40.35733792,-74.63684902
6246,R-2,0.27,,Y,"45 Princeton Avenue,Princeton,NJ",0.965,range,40.351552,-74.647061
6248,R-2,0.27,,Y,"45 Princeton Avenue,Princeton,NJ",0.965,range,40.351552,-74.647061
6249,R-2,0.27,,Y,"45 Princeton Avenue,Princeton,NJ",0.965,range,40.351552,-74.647061
6250,R-2,0.26,,Y,"39 Princeton Avenue,Princeton,NJ",2,Parcel,40.35177391,-74.64768271
6251,R-2,0.27,,Y,"15 Princeton Avenue,Princeton,NJ",0.965,range,40.352671,-74.647898
6252,R-2,0.25,,Y,"9 Princeton Avenue,Princeton,NJ",2,Parcel,40.35221888,-74.64801631
6253,R-2,0.25,,Y,"7 Princeton Avenue,Princeton,NJ",0.965,range,40.352954,-74.648062
6256,R-2,0.22,,Y,"46 Princeton Avenue,Princeton,NJ",0.965,range,40.351336,-74.646937
6257,R-2,0.26,,Y,"12 Princeton Avenue,Princeton,NJ",0.943,range,40.352835,-74.647993
6259,R-2,0.38,,Y,"8 Princeton Avenue,Princeton,NJ",0.965,range,40.352967,-74.648069
6260,R-2,0.26,,Y,"10 Princeton Avenue,Princeton,NJ",0.965,range,40.352901,-74.648031
6261,R-2,0.29,,Y,"40 Princeton Avenue,Princeton,NJ",0.965,range,40.351798,-74.647203
6263,R-2,0.27,,Y,"55 Princeton Avenue,Princeton,NJ",0.965,range,40.351182,-74.646682
6264,R-2,0.25,,Y,"56 Princeton Avenue,Princeton,NJ",0.965,range,40.351144,-74.64666
6269,E-2,0.78,,N,"58 Prospect Avenue,Princeton,NJ",2,Parcel,40.34911873,-74.6516868
6270,E-2,0.72,,N,"48 Prospect Avenue,Princeton,NJ",2,Parcel,40.34896758,-74.65224299
6272,E-3,0.13,,N,"114 Prospect Avenue,Princeton,NJ",2,Parcel,40.34991015,-74.6487744
6273,E-3,0.71,,N,"120 Prospect Avenue,Princeton,NJ",0.92,range,40.349813,-74.647607
6274,E-3,0.78,,N,"110 Prospect Avenue,Princeton,NJ",2,Parcel,40.34979163,-74.64921057
6275,E-3,0.27,,N,"116 Prospect Avenue,Princeton,NJ",2,Parcel,40.34995126,-74.6486231
6276,E-2,0.75,,N,"5 Prospect Avenue,Princeton,NJ",3,StreetSegmentInterpolation,40.34796153,-74.65416599
6277,E-2,0.52,,N,"13 Prospect Avenue,Princeton,NJ",2,Parcel,40.34769527,-74.65395216
6278,E-2,1.2,,N,"33 Prospect Avenue,Princeton,NJ",2,Parcel,40.34782433,-74.65264885
6280,E-2,1.73,,N,"43 Prospect Avenue,Princeton,NJ",2,Parcel,40.3477328,-74.6520665
6281,E-2,1.14,,N,"21 Prospect Avenue,Princeton,NJ",2,Parcel,40.34752406,-74.65321221
6284,E-2,0.23,,N,"65 Prospect Avenue,Princeton,NJ",2,Parcel,40.34863628,-74.6504605
6285,E-2,0.23,,N,"65 Prospect Avenue,Princeton,NJ",2,Parcel,40.34863628,-74.6504605
6286,E-3,4.9,,N,"87 Prospect Avenue,Princeton,NJ",3,StreetSegmentInterpolation,40.34933527,-74.64905919
6287,E-2,0.68,,N,"91 Prospect Avenue,Princeton,NJ",3,StreetSegmentInterpolation,40.34938348,-74.64887774
6288,E-2,0.91,,N,"79 Prospect Avenue,Princeton,NJ",2,Parcel,40.34875112,-74.65003786
6289,E-2,0.57,,N,"111 Prospect Avenue,Princeton,NJ",0.965,range,40.349401,-74.649622
6290,R-2,0.45,,Y,"115 Prospect Avenue,Princeton,NJ",2,Parcel,40.34925574,-74.64818063
6293,R-2,0.29,,Y,"144 Prospect Avenue,Princeton,NJ",0.965,range,40.350106,-74.646768
6294,R-2,0.52,,Y,"160 Prospect Avenue,Princeton,NJ",0.965,range,40.350292,-74.645876
6295,R-2,0.35,,Y,"164 Prospect Avenue,Princeton,NJ",0.965,range,40.350366,-74.645667
6296,R-2,0.36,,Y,"168 Prospect Avenue,Princeton,NJ",0.965,range,40.35044,-74.645459
6297,R-2,0.39,,Y,"170 Prospect Avenue,Princeton,NJ",0.965,range,40.350476,-74.645354
6298,R-2,1.75,,Y,"172 Prospect Avenue,Princeton,NJ",3,StreetSegmentInterpolation,40.35060321,-74.64503799
6299,R-2,0.66,,Y,"167 Prospect Avenue,Princeton,NJ",2,Parcel,40.3500684,-74.64483127
6300,R-2,0.53,,Y,"187 Prospect Avenue,Princeton,NJ",0.965,range,40.35079,-74.644228
6302,R-2,0.37,,Y,"185 Prospect Avenue,Princeton,NJ",2,Parcel,40.35050576,-74.64369352
6303,R-2,0.37,,Y,"177 Prospect Avenue,Princeton,NJ",0.965,range,40.350608,-74.644722
6304,R-2,0.34,,Y,"175 Prospect Avenue,Princeton,NJ",2,Parcel,40.35027538,-74.64460434
6305,R-2,0.39,,Y,"200 Prospect Avenue,Princeton,NJ",0.965,range,40.351009,-74.643251
6307,R-2,0.41,,Y,"202 Prospect Avenue,Princeton,NJ",2,Parcel,40.35152324,-74.64283266
6308,R-2,0.48,,Y,"226 Prospect Avenue,Princeton,NJ",0.965,range,40.351421,-74.641796
6309,R-2,0.42,,Y,"250 Prospect Avenue,Princeton,NJ",3,StreetSegmentInterpolation,40.35188987,-74.64048444
6310,R-2,0.45,,Y,"210 Prospect Avenue,Princeton,NJ",0.965,range,40.351168,-74.642821
6311,R-2,0.08,,Y,"218 Prospect Avenue,Princeton,NJ",0.965,range,40.351294,-74.642478
6312,R-2,0.42,,Y,"218 Prospect Avenue,Princeton,NJ",0.965,range,40.351294,-74.642478
6316,R-2,0.34,,Y,"227 Prospect Avenue,Princeton,NJ",0.965,range,40.351421,-74.641796
6317,R-2,0.37,,Y,"219 Prospect Avenue,Princeton,NJ",0.965,range,40.351294,-74.642478
6320,R-2,0.36,,Y,"245 Prospect Avenue,Princeton,NJ",0.965,range,40.351712,-74.641025
6322,R-2,0.45,,Y,"280 Prospect Avenue,Princeton,NJ",0.965,range,40.352232,-74.639295
6324,R-2,0.27,,Y,"312 Prospect Avenue,Princeton,NJ",0.965,range,40.35282,-74.638263
6326,R-2,0.24,,Y,"334 Prospect Avenue,Princeton,NJ",0.965,range,40.35323,-74.637432
6327,R-2,0.26,,Y,"342 Prospect Avenue,Princeton,NJ",0.965,range,40.353367,-74.637095
6328,R-2,0.29,,Y,"305 Prospect Avenue,Princeton,NJ",0.965,range,40.352585,-74.638613
6329,R-2,0.37,,Y,"283 Prospect Avenue,Princeton,NJ",0.965,range,40.352263,-74.639247
6331,R-2,0.29,,Y,"297 Prospect Avenue,Princeton,NJ",0.965,range,40.352481,-74.638911
6332,R-2,0.29,,Y,"315 Prospect Avenue,Princeton,NJ",0.965,range,40.352769,-74.63834
6334,R-2,0.29,,Y,"335 Prospect Avenue,Princeton,NJ",0.965,range,40.353139,-74.637559
6335,R-2,0.29,,Y,"329 Prospect Avenue,Princeton,NJ",0.965,range,40.353026,-74.637717
6338,R5,7.39,,Y,"567 Prospect Avenue,Princeton,NJ",2,Parcel,40.36004412,-74.62848686
6339,R5,1.45,,Y,"633 Prospect Avenue,Princeton,NJ",0.902,range,40.360505,-74.629075
6341,R5,0.57,,Y,"665 Prospect Avenue,Princeton,NJ",2,Parcel,40.3619291,-74.62758995
6342,R5,1.96,,Y,"601 Prospect Avenue,Princeton,NJ",2,Parcel,40.3581483,-74.62780811
6343,R5,0.47,,Y,"673 Prospect Avenue,Princeton,NJ",0.902,range,40.362118,-74.62816
6344,R5,0.37,,Y,"681 Prospect Avenue,Princeton,NJ",0.902,range,40.362317,-74.628081
6345,R5,0.37,,Y,"689 Prospect Avenue,Princeton,NJ",0.902,range,40.362516,-74.628001
6346,R5,0.93,,Y,"713 Prospect Avenue,Princeton,NJ",0.902,range,40.363113,-74.627575
6347,R5,0.39,,Y,"721 Prospect Avenue,Princeton,NJ",0.902,range,40.363309,-74.62749
6348,R5,0.61,,Y,"657 Prospect Avenue,Princeton,NJ",2,Parcel,40.36167307,-74.62769795
6349,R5,0.47,,Y,"697 Prospect Avenue,Princeton,NJ",0.902,range,40.362715,-74.627922
6350,R5,0.79,,Y,"735 Prospect Avenue,Princeton,NJ",0.902,range,40.363651,-74.627281
6351,R5,0.58,,Y,"739 Prospect Avenue,Princeton,NJ",0.902,range,40.363748,-74.627236
6352,R5,0.5,,Y,"753 Prospect Avenue,Princeton,NJ",0.902,range,40.364089,-74.627035
6353,R5,0.5,,Y,"759 Prospect Avenue,Princeton,NJ",0.902,range,40.364247,-74.626958
6354,R5,0.42,,Y,"729 Prospect Avenue,Princeton,NJ",0.902,range,40.363506,-74.62735
6355,R5,0.81,,Y,"747 Prospect Avenue,Princeton,NJ",0.902,range,40.363943,-74.627101
6357,R5,0.66,,Y,"580 Prospect Avenue,Princeton,NJ",0.902,range,40.359438,-74.63054
6358,R5,0.49,,Y,"640 Prospect Avenue,Princeton,NJ",0.902,range,40.361364,-74.62851
6359,R5,0.32,,Y,"720 Prospect Avenue,Princeton,NJ",0.902,range,40.363335,-74.627479
6361,R5,0.4,,Y,"702 Prospect Avenue,Princeton,NJ",0.902,range,40.362896,-74.62785
6362,R5,0.46,,Y,"694 Prospect Avenue,Princeton,NJ",0.902,range,40.3627,-74.627928
6364,R5,0.43,,Y,"686 Prospect Avenue,Princeton,NJ",0.902,range,40.362504,-74.628006
6365,R5,0.46,,Y,"672 Prospect Avenue,Princeton,NJ",0.902,range,40.36216,-74.628143
6366,R5,0.46,,Y,"664 Prospect Avenue,Princeton,NJ",2,Parcel,40.36210349,-74.62864127
6367,R5,0.49,,Y,"656 Prospect Avenue,Princeton,NJ",0.902,range,40.361767,-74.6283
6368,R5,0.34,,Y,"734 Prospect Avenue,Princeton,NJ",0.902,range,40.363672,-74.627272
6369,R5,0.42,,Y,"680 Prospect Avenue,Princeton,NJ",0.902,range,40.362356,-74.628065
6372,R5,0.87,,Y,"536 Prospect Avenue,Princeton,NJ",0.902,range,40.358522,-74.63166
6373,R5,0.93,,Y,"522 Prospect Avenue,Princeton,NJ",2,Parcel,40.35827875,-74.63242167
6376,R5,0.54,,Y,"484 Prospect Avenue,Princeton,NJ",2,Parcel,40.35718187,-74.6329095
6377,R5,0.51,,Y,"474 Prospect Avenue,Princeton,NJ",0.902,range,40.356826,-74.632598
6378,R5,0.66,,Y,"424 Prospect Avenue,Princeton,NJ",0.902,range,40.354963,-74.635126
6379,R5,0.74,,Y,"416 Prospect Avenue,Princeton,NJ",2,Parcel,40.35568701,-74.63488917
6380,R5,0.5,,Y,"540 Prospect Avenue,Princeton,NJ",0.902,range,40.358623,-74.631572
6382,R5,0.83,,Y,"389 Prospect Avenue,Princeton,NJ",0.902,range,40.354493,-74.635556
6383,R5,0.76,,Y,"379 Prospect Avenue,Princeton,NJ",0.902,range,40.354244,-74.635784
6385,R5,0.6,,Y,"363 Prospect Avenue,Princeton,NJ",0.902,range,40.353878,-74.636407
6386,R5,0.57,,Y,"347 Prospect Avenue,Princeton,NJ",0.902,range,40.353531,-74.636821
6387,R5,0.55,,Y,"429 Prospect Avenue,Princeton,NJ",0.902,range,40.355542,-74.634209
6388,R5,0.47,,Y,"445 Prospect Avenue,Princeton,NJ",0.902,range,40.355942,-74.633811
6389,R5,0.48,,Y,"463 Prospect Avenue,Princeton,NJ",0.902,range,40.356382,-74.633058
6390,R5,0.58,,Y,"475 Prospect Avenue,Princeton,NJ",0.902,range,40.356789,-74.632623
6391,R5,0.53,,Y,"487 Prospect Avenue,Princeton,NJ",2,Parcel,40.356905,-74.63199277
6393,R5,0.58,,Y,"505 Prospect Avenue,Princeton,NJ",0.902,range,40.357993,-74.631975
6394,R5,0.5,,Y,"513 Prospect Avenue,Princeton,NJ",0.902,range,40.35832,-74.631783
6395,R5,0.69,,Y,"529 Prospect Avenue,Princeton,NJ",0.902,range,40.358913,-74.631281
6396,E-3,0.83,,N,"26 Prospect Bend,Princeton,NJ",3,StreetSegmentInterpolation,40.3482572,-74.65376348
6398,RA,8.7,,Y,"5073 Province Line Road,Princeton,NJ",3,StreetSegmentInterpolation,40.36758332,-74.71804487
6399,RA,6.33,,Y,"5111 Province Line Road,Princeton,NJ",3,StreetSegmentInterpolation,40.36983591,-74.71935335
6400,RA,9.66,,Y,"5159 Province Line Road,Princeton,NJ",2,Parcel,40.37076178,-74.71837215
6401,RA,12.13,,Y,"5279 Province Line Road,Princeton,NJ",2,Parcel,40.37372468,-74.72001081
6402,RA,9.82,,Y,"4915 Province Line Road,Princeton,NJ",3,StreetSegmentInterpolation,40.36115248,-74.71449452
6403,R1,2.43,,Y,"4801 Province Line Road,Princeton,NJ",2,Parcel,40.35855732,-74.71253971
6404,R1,2.17,,Y,"4825 Province Line Road,Princeton,NJ",2,Parcel,40.35934235,-74.71303546
6405,R1,1.83,,Y,"4393 Province Line Road,Princeton,NJ",2,Parcel,40.34480818,-74.70510994
6406,R1,2,,Y,"4371 Province Line Road,Princeton,NJ",2,Parcel,40.34414934,-74.70465768
6407,R1,2.02,,Y,"4345 Province Line Road,Princeton,NJ",2,Parcel,40.34337621,-74.70435443
6408,R1,1.35,,Y,"4445 Province Line Road,Princeton,NJ",2,Parcel,40.34645162,-74.7061297
6410,R1,3.06,,Y,"4509 Province Line Road,Princeton,NJ",2,Parcel,40.34862697,-74.70689081
6411,R1,3.06,,Y,"4531 Province Line Road,Princeton,NJ",2,Parcel,40.34930982,-74.70726192
6412,R1,0.85,,Y,"4587 Province Line Road,Princeton,NJ",2,Parcel,40.35082702,-74.7086672
6413,R1,0.69,,Y,"4601 Province Line Road,Princeton,NJ",2,Parcel,40.35124948,-74.70890944
6414,R1,3.06,,Y,"4553 Province Line Road,Princeton,NJ",2,Parcel,40.34999214,-74.70763041
